item_id,num_faces,face_confidence,face_area_ratio,face_cluster_id
vanessajeny_twitter_263a2a85,1,0.0,0.995,-1
vanhci_twitter_6612157d,1,0.0,0.995,-1
varunpramanik_twitter_316e24a3,1,0.0,0.995,-1
vaseem_twitter_bf4ccac7,1,0.92,0.148,-1
vegasbloggers_twitter_d682b714,1,0.0,0.987,-1
vehiclehistory_twitter_411972e7,1,0.0,0.995,-1
venicebeachstyl_twitter_e21ab02b,1,0.98,0.014,-1
venkatsrao_twitter_b046038e,1,0.95,0.112,-1
verygoodservice_twitter_4b5b7bd6,1,0.0,0.995,-1
vicaso_twitter_4ffb9f31,1,0.0,0.995,-1
vicdiaz_twitter_1ef7d7aa,1,0.0,0.995,-1
vicentenadal_twitter_b732b452,1,0.94,0.537,-1
vickiayala_twitter_c5c506bb,1,0.0,0.995,-1
vickiewyman_twitter_fcfc0d57,1,0.0,0.995,-1
victorhgtzr_twitter_b668a107,1,0.0,0.994,-1
victoriaborja_twitter_4b23b9f1,1,0.0,0.995,-1
victoriafield_twitter_bf9f8044,1,0.0,0.995,-1
victormlgh_twitter_ea8aca98,1,0.0,0.995,-1
victorruben_twitter_d222348d,1,0.0,0.995,-1
vigerpersinger_twitter_a0e4bdfc,1,0.0,0.995,-1
vikashkrgupta_twitter_4ad641e9,1,0.0,0.995,-1
villy_twitter_33fdaf21,1,0.92,0.255,-1
vilterpanitz_twitter_da72191a,1,0.95,0.505,-1
vincenza_twitter_4984a525,1,0.0,0.992,-1
vincenzopallotta_twitter_45a109d3,1,0.97,0.172,-1
vinitmevada_twitter_7d37c73c,1,0.93,0.116,-1
vinothnatarajan_twitter_3e0e0e9b,1,0.0,0.995,-1
virajt_twitter_d74e1f60,1,0.0,0.995,-1
virandesilva_twitter_2060829d,2,0.92,0.107,-1
virgilalonso_twitter_ccf2e09f,1,0.0,0.995,-1
visualem_twitter_e9b8af89,1,0.0,0.995,-1
vitamingc_twitter_6192afc5,1,0.96,0.369,-1
vivekreddy_twitter_32a6427f,1,0.94,0.319,-1
vivienchan_twitter_be64b911,1,0.89,0.394,-1
vizcacha_twitter_7dcfa0a4,1,0.95,0.297,-1
vlasenko_twitter_35d903ac,1,0.0,0.995,-1
volkovroman_twitter_c384bd3e,1,0.96,0.099,-1
vonoiral_twitter_eec6b68b,1,0.92,0.479,-1
voreshkov_twitter_09f11d71,1,0.96,0.223,-1
voyta_twitter_f57b3450,1,0.0,0.995,-1
wadolfo_twitter_03d809da,2,0.955,0.223,-1
wakelight_twitter_92f83399,3,0.923,0.111,-1
wakingsaints_twitter_4487f6fb,1,0.9,0.038,-1
walterburton_twitter_8294bb6d,1,0.0,0.995,-1
wangtianweijtwd_twitter_2d305898,1,0.0,0.995,-1
warrenknight_twitter_7c6739f4,1,0.93,0.009,-1
wautierent_twitter_57106352,1,0.0,0.96,-1
wcntransmedia_twitter_c7ac5c62,1,0.0,0.995,-1
webnelly_twitter_a81c6e1c,1,0.0,0.995,-1
websenat_twitter_0c41abc3,1,0.92,0.289,-1
weirdeetz_twitter_fddae116,1,0.0,0.995,-1
wendimitchell_twitter_11c9fcc1,1,0.0,0.995,-1
wendymccullar_twitter_f4b87fd7,1,0.93,0.194,-1
wendyrollins_twitter_e40dcb00,1,0.92,0.413,-1
wendytownley_twitter_012027b1,1,0.0,0.995,-1
wesgrubbs_twitter_5585977b,1,0.0,0.995,-1
wesleybackhouse_twitter_272ac37e,1,0.0,0.995,-1
wesleycruise_twitter_43c1fc38,1,0.0,0.995,-1
whfrank_twitter_9d06ac3d,1,0.92,0.581,-1
whoyer_twitter_6755e96c,1,0.9,0.102,-1
wideawakeness_twitter_bca8d2f9,1,0.0,0.995,-1
wilberthleo_twitter_78fac8e3,1,0.94,0.289,-1
wildcatwearhouse_twitter_dc4d67e1,1,0.0,0.995,-1
wilkasg_twitter_5c979682,1,0.96,0.014,-1
willblackford_twitter_0cd09853,1,0.94,0.243,-1
williamdavieson_twitter_2087a25d,1,0.97,0.48,-1
windyjonas_twitter_c197ec75,1,0.98,0.036,-1
winniee_twitter_08a20a63,1,0.95,0.426,-1
wirava_twitter_792ce1cf,1,0.0,0.995,-1
wooddickinson_twitter_e923b7f6,1,0.95,0.994,-1
woogybeef_twitter_17b2399b,1,0.93,0.286,-1
wrightscs_twitter_905074ad,1,0.0,0.992,-1
wrry_twitter_b272cfc6,1,0.9,0.214,-1
ww1way_twitter_b1114607,4,0.943,0.129,-1
wwwgoherbeu_twitter_b2f92f88,3,0.933,0.136,-1
xavigaya_twitter_f2ece4fb,1,0.93,0.228,-1
xavilife_twitter_59448006,1,0.0,0.995,-1
xianyangwong_twitter_e7b619a0,1,0.94,0.355,-1
yackeroeni_twitter_aabe6f61,1,0.0,0.995,-1
yannispatras_twitter_ad579ce1,1,0.0,0.995,-1
yaolu_twitter_7296abee,1,0.0,0.995,-1
yasirnasir_twitter_c7d9354f,1,0.0,0.995,-1
yatirido_twitter_3b6db0c0,1,0.0,0.995,-1
ybenami_twitter_8bfbb530,1,0.91,0.462,-1
ycnex_twitter_9ff158ad,1,0.95,0.322,-1
yimozhang_twitter_23657583,1,0.0,0.995,-1
yitsushi_twitter_2f72871e,1,0.0,0.995,-1
ynprojectsoundcreator_twitter_93ae1723,1,0.0,0.995,-1
yogasonry_twitter_c2b541a9,1,0.92,0.166,-1
yogurinha_twitter_85747e47,1,0.95,0.076,-1
yopefonic_twitter_baa7e4ec,1,0.94,0.052,-1
yoshichika_twitter_845faecb,1,0.0,0.995,-1
yosoysyt_twitter_549f160a,1,0.0,0.993,-1
youngowen_twitter_ce7501da,1,0.97,0.263,-1
yoyodre_twitter_8e817df7,1,0.97,0.152,-1
yudik_twitter_8e3f2d19,1,0.0,0.995,-1
yuliakatkova_twitter_8922f143,1,0.0,0.995,-1
yusukeito_twitter_87eba658,1,0.0,0.995,-1
yuyolarrazabal_twitter_d382c010,1,0.0,0.995,-1
zableckis_twitter_3a15f9bb,1,0.0,0.995,-1
zacharycrockett_twitter_e7f8d6d7,1,0.0,0.995,-1
zackpund_twitter_b57106bc,1,0.0,0.995,-1
zafra30_twitter_32e57b62,1,0.0,0.995,-1
zahagc_twitter_78ed2f39,1,0.0,0.993,-1
zaidilfirza_twitter_812c3b85,1,0.0,0.995,-1
zaneriley_twitter_b8e810a8,1,0.9,0.191,-1
zeluiscorreia_twitter_0f524fa8,1,0.89,0.631,-1
zenabowli_twitter_9c078a57,1,0.0,0.995,-1
zennie62_twitter_97386b3d,1,0.92,0.196,-1
zenoskyline_twitter_5229e190,1,0.0,0.995,-1
zepio_twitter_6ecff86e,1,0.98,0.043,-1
zeravlar_twitter_efb35d9d,1,0.0,0.994,-1
zero27_twitter_a202a97d,1,0.0,0.995,-1
zgr213_twitter_35c423b4,1,0.98,0.48,-1
zhimera_twitter_e7ae4884,1,0.96,0.351,-1
zia505_twitter_8ee82f97,1,0.0,0.995,-1
ziera_twitter_1eb26228,1,0.0,0.995,-1
zigah_twitter_d3c9e5f0,1,0.0,0.995,-1
zippyonline_twitter_e77ad2b2,1,0.0,0.995,-1
zjonquil_twitter_dfca4508,1,0.0,0.995,-1
zlatko_twitter_a3024647,1,0.94,0.328,-1
zoedphotography_twitter_2720dc29,1,0.94,0.24,-1
zoelaycock_twitter_bf617d8c,1,0.0,0.995,-1
zouyuefen_twitter_d0c6c843,1,0.0,0.995,-1
zwirwel_twitter_e3337274,1,0.94,0.131,-1
