item_id,width,height,aspect_ratio,file_size_kb
roadzy_twitter_5a48972f,400,400,1.0,23.81
roannarupinta_twitter_47ddc520,400,400,1.0,19.66
robaris_twitter_b94a33a2,400,400,1.0,28.27
robboudon_twitter_ab47cc4d,400,400,1.0,21.84
robertbadillo_twitter_3931cd30,400,400,1.0,23.4
robertbarney_twitter_bf04aa53,400,400,1.0,30.02
robertbirnie_twitter_55171ca6,400,400,1.0,41.92
robertjonathan_twitter_b4517402,400,400,1.0,15.63
robertschueler_twitter_2f8881ef,400,400,1.0,15.0
robingood_twitter_f96a762c,400,400,1.0,21.69
robinhassan_twitter_02921c0b,400,400,1.0,31.95
robkrueger_twitter_231481d6,400,400,1.0,8.27
robmoses_twitter_87da1a79,400,400,1.0,28.6
robnelson_twitter_6bdaab25,400,400,1.0,43.15
robseaver_twitter_583d116a,400,400,1.0,21.83
robwillington_twitter_df32046c,400,400,1.0,22.21
robwoodbridge_twitter_b895da06,287,287,1.0,17.39
rockaz_twitter_5be5ad2e,400,400,1.0,20.69
rockstarmomlv_twitter_3543907c,400,400,1.0,36.58
rockyvy_twitter_f4a4b184,400,400,1.0,22.35
rodmeier_twitter_626598c4,400,400,1.0,23.97
rodmilam_twitter_5b9ca20b,400,400,1.0,15.01
rodrigoluna_twitter_8e25c865,400,400,1.0,18.87
rogerbalettie_twitter_eadbce86,400,400,1.0,34.51
rogerellman_twitter_36e3371c,400,400,1.0,20.12
rohnjay_twitter_ef2597d2,400,400,1.0,22.3
roh_twitter_a365eef8,400,400,1.0,19.95
rolfek_twitter_90986cb9,400,400,1.0,21.82
romcalbc_twitter_5cca21d8,400,400,1.0,28.38
rommiej_twitter_84d0147a,400,400,1.0,27.29
romulocostacurta_twitter_eccaed7c,400,400,1.0,10.3
romybeatwriter_twitter_008d2f8b,400,400,1.0,23.75
ronaldomanga_twitter_37eae251,400,400,1.0,32.97
roncaglia_twitter_a787050e,400,400,1.0,37.72
ronlute_twitter_46e29637,400,400,1.0,38.4
ronron607_twitter_c9c85270,400,400,1.0,32.06
ronsela_twitter_ff050895,400,400,1.0,15.59
roook_twitter_28bfed5e,400,400,1.0,36.65
roseannefoxx_twitter_a38b57ef,400,400,1.0,33.69
rositaxx_twitter_b7059a67,400,400,1.0,49.12
rousso_twitter_59e84726,400,400,1.0,22.83
rowdyfolk_twitter_a2a538da,400,400,1.0,46.21
roxipappa_twitter_e1520ccf,400,400,1.0,27.5
roybird_twitter_2534c68d,400,400,1.0,18.45
roysteele_twitter_b6d88bf1,320,320,1.0,19.07
royterp_twitter_28a40299,400,400,1.0,24.79
rscpics_twitter_81eb30db,400,400,1.0,14.74
ru0905_twitter_9635c14e,400,400,1.0,35.92
ruanalmeida_twitter_0318eba0,400,400,1.0,20.52
rubenbrave_twitter_2d5e3366,400,400,1.0,20.95
rubenmascarophotography_twitter_756b0938,400,400,1.0,26.21
rubodewig_twitter_fa89137d,400,400,1.0,33.88
rude64_twitter_4648b5b3,400,400,1.0,23.14
rudestan_twitter_24dad8be,400,400,1.0,18.78
russellvjward_twitter_5725bf3f,400,400,1.0,31.39
russpond_twitter_d8977b8b,400,400,1.0,20.35
ryanfrazier_twitter_bdfd301a,400,400,1.0,19.41
ryanjgoodman_twitter_8e97ae97,400,400,1.0,50.55
ryanketterman_twitter_07c376be,400,400,1.0,5.97
ryanlmurphy_twitter_2b3497cd,400,400,1.0,34.64
ryanott_twitter_eddc944e,400,400,1.0,31.23
ryanporter_twitter_f50df5a3,400,400,1.0,15.4
ryanthompson_twitter_c403efec,350,350,1.0,26.12
s0uls_twitter_354cae4f,400,400,1.0,42.42
s1lentb0buk_twitter_65fe0dc6,400,400,1.0,31.09
sabrinamiso_twitter_075c6b5e,400,400,1.0,10.14
sachaqs_twitter_510fc552,400,400,1.0,44.57
sachiyokojima_twitter_73509f19,400,400,1.0,5.63
sacpetsits_twitter_89d93487,400,400,1.0,25.75
saeedalmenhali_twitter_96067146,400,400,1.0,19.53
sahithi_twitter_4b77fa07,400,400,1.0,16.02
sakshamgumber_twitter_8aecaf3b,400,400,1.0,34.19
salikov_twitter_2605b0dc,400,400,1.0,34.74
salinasmx_twitter_f156d5af,300,300,1.0,17.34
samanthaholloway_twitter_787a8b35,400,400,1.0,26.72
samarb_twitter_b73a7536,240,240,1.0,11.51
sambassman_twitter_b32456fa,400,400,1.0,19.96
samipage_twitter_5bdde226,400,400,1.0,26.09
samuelmartinx_twitter_07e75f74,400,400,1.0,25.53
samuelreis_twitter_6206dfd4,400,400,1.0,10.78
samuelstrickland_twitter_cf56073d,400,400,1.0,18.63
samwhite_twitter_4bfb88bb,400,400,1.0,28.49
sanahsayani_twitter_0ff44974,400,400,1.0,40.53
sanderdatema_twitter_b21c3162,400,400,1.0,31.43
sanderterhaar_twitter_b6dde02f,400,400,1.0,25.99
sandieterenzisellshomescom_twitter_6c6fcd84,400,400,1.0,24.02
saniday_twitter_c7d20258,400,400,1.0,25.11
sanpedrohotelspa_twitter_01abb6dd,400,400,1.0,39.55
santayanapower_twitter_d86bdf33,400,400,1.0,37.71
sanurasnowpaw_twitter_7076f8ec,400,400,1.0,24.49
sarahemiline_twitter_685fdc01,400,400,1.0,32.84
sarahjones_twitter_fb2dffb4,400,400,1.0,14.33
saratpollock_twitter_09423e27,400,400,1.0,27.26
sarito_twitter_d89bbaa5,400,400,1.0,47.41
satoryasuga_twitter_1a945fe9,400,400,1.0,22.29
satotaka_twitter_7cd90995,400,400,1.0,29.92
saurospagnol_twitter_70707e7e,400,400,1.0,3.05
saviodemartino_twitter_03e07da9,400,400,1.0,37.81
scesini_twitter_cd27e127,400,400,1.0,36.19
scg33esp_twitter_b8d5fed8,400,400,1.0,42.61
scherem_twitter_4ba05b29,400,400,1.0,34.43
scherka_twitter_60e80184,400,400,1.0,23.26
scherre_twitter_b8044559,400,400,1.0,44.53
schlossneubeuern_twitter_a8d60970,400,400,1.0,12.96
schneidan_twitter_4bccaae4,400,400,1.0,18.81
scholzeralph_twitter_567d5449,400,400,1.0,10.72
scottbellisario_twitter_6b9613f9,400,400,1.0,35.99
scottellisonphotography_twitter_d09444e9,333,333,1.0,28.77
scottjwalter_twitter_a0b333a6,400,400,1.0,17.62
scottycze_twitter_a905f428,400,400,1.0,22.03
scoutshonor_twitter_7d05be4e,400,400,1.0,19.47
scowie_twitter_54596923,400,400,1.0,16.92
seancoyne_twitter_af76f774,400,400,1.0,22.16
seanmcmenemy_twitter_4f379188,400,400,1.0,27.92
sebastianjimenez_twitter_cb18ed4f,400,400,1.0,22.96
sebastianlofvall_twitter_4de2ef38,400,400,1.0,16.68
sebastianmueller_twitter_31cad4df,400,400,1.0,57.76
sebastienbarre_twitter_8727d673,400,400,1.0,25.99
sebgonza_twitter_4554e722,400,400,1.0,26.61
sebhawker_twitter_83feb5e2,369,369,1.0,17.81
seerickson_twitter_0adf8381,400,400,1.0,23.91
sekarkhatulistiwa_twitter_0f4bad4e,400,400,1.0,23.12
semilla_twitter_6a9e442f,400,400,1.0,30.79
seraphim_twitter_155311ef,400,400,1.0,28.03
sercanparan_twitter_46778234,400,400,1.0,26.1
serdarbarut_twitter_8e2c5044,400,400,1.0,22.33
sergeioarroyo_twitter_98a6c9df,400,400,1.0,39.66
sergioelizondomora_twitter_0e693dee,400,400,1.0,24.31
sergiopellico_twitter_b5076bbc,400,400,1.0,22.33
sergiovenuto_twitter_87107233,400,400,1.0,19.36
serra_twitter_e0b02472,256,256,1.0,12.56
serveure_twitter_c8cd06e4,240,240,1.0,8.01
sfharper_twitter_5c03a1a9,400,400,1.0,24.1
sfy_twitter_870e1700,400,400,1.0,17.64
shalahbowden_twitter_66643dc5,400,400,1.0,17.17
shanedesloges_twitter_a6c7ec69,400,400,1.0,24.78
shanestokes_twitter_cd0e5f82,400,400,1.0,58.94
shanewalter_twitter_4848e3a1,392,392,1.0,31.68
shanmoorthy_twitter_9cc764a6,400,400,1.0,24.35
shannonedris_twitter_a35b0c8b,400,400,1.0,34.69
shannonkelley_twitter_4f282eba,400,400,1.0,26.72
sharonpianchan_twitter_f21c6061,400,400,1.0,14.37
shaunsimpson_twitter_dbb37e18,400,400,1.0,26.42
shawnalholman_twitter_25eaa3b1,400,400,1.0,25.06
shawnday_twitter_d272ef74,400,400,1.0,32.47
shawnmor_twitter_151d4235,400,400,1.0,16.9
shaymfa_twitter_acfba946,400,400,1.0,25.47
shazasalem_twitter_3373906a,400,400,1.0,21.41
sheanroberts_twitter_de38c31c,400,400,1.0,35.83
shehannf_twitter_f2a41450,267,267,1.0,14.83
shelleysanders_twitter_dc8f6027,400,400,1.0,48.77
shelleywest_twitter_61b58e80,400,400,1.0,22.97
sherekaan_twitter_1b40f342,400,400,1.0,23.43
sherifhany_twitter_e623be40,300,300,1.0,28.25
sherrytrueself_twitter_47d6d530,400,400,1.0,20.65
shibuibrahim_twitter_a729b460,400,400,1.0,19.32
shintaroabe_twitter_54652463,400,400,1.0,11.86
shonhughes_twitter_32ffc4f1,400,400,1.0,14.1
shortformelissa_twitter_c816f818,400,400,1.0,37.04
shugo_twitter_b75d733b,400,400,1.0,21.11
siam_twitter_2f6bc02a,400,400,1.0,26.77
sicarpv_twitter_7f65caca,400,400,1.0,11.83
sidali_twitter_3f20d524,400,400,1.0,21.03
sidede_twitter_6e1291ea,400,400,1.0,16.78
sidsel_twitter_a6ed81dd,400,400,1.0,24.0
signhk_twitter_8a31cd7b,240,240,1.0,6.53
sigurdson_twitter_aaf9310a,400,400,1.0,27.22
siguy_twitter_7a082433,400,400,1.0,30.76
silviabriano_twitter_fe2df68f,400,400,1.0,23.19
silviafattori_twitter_785a0bfe,400,400,1.0,23.75
silviafoglia_twitter_ba2e0628,400,400,1.0,18.33
simonemccallum_twitter_6dc52e31,256,256,1.0,12.14
sio_twitter_e4fe1bbc,400,400,1.0,11.32
sirmmo_twitter_979a3b13,400,400,1.0,24.88
sitiodascitacoes_twitter_990ce278,400,400,1.0,13.37
skyjunior203_twitter_15d43683,400,400,1.0,12.91
skypanther_twitter_7276169d,400,400,1.0,19.75
slakker9_twitter_c1339ec6,400,400,1.0,12.16
smediabutterfly_twitter_f8d8e133,400,400,1.0,26.73
smokinronniehalcomb_twitter_42a33e45,229,229,1.0,16.01
sniyazov_twitter_4291a9e8,400,400,1.0,23.12
snowhole_twitter_23b3bd2b,400,400,1.0,21.94
socialcrm_twitter_5f42be80,400,400,1.0,24.6
socialleslie_twitter_0ba98e23,400,400,1.0,19.46
societychurch_twitter_7acf9a45,400,400,1.0,24.97
soenarko_twitter_8a1d2dbf,400,400,1.0,24.03
sohochoc_twitter_cecc26d1,192,192,1.0,8.21
sokazo_twitter_fe9d55dd,400,400,1.0,24.24
sokrekl_twitter_fd2f69d2,400,400,1.0,26.91
solomonbrothers_twitter_75bbc695,180,180,1.0,6.0
soloseba_twitter_2bae5a18,400,400,1.0,31.17
solutionsinla_twitter_41b98303,400,400,1.0,17.66
sommercollier_twitter_4181036f,400,400,1.0,41.88
soniagennaro_twitter_1059f0c7,400,400,1.0,24.84
soniapolacci_twitter_9a32f1e7,400,400,1.0,16.97
sonic010739_twitter_c314e540,400,400,1.0,31.37
sonnyellar_twitter_a9df2e9d,400,400,1.0,37.18
sorayasantos_twitter_2bd2b9ae,400,400,1.0,32.02
sorgenia_twitter_353a49c5,400,400,1.0,11.94
soulsailor_twitter_cbe10188,400,400,1.0,33.21
soundroll_twitter_f83af302,400,400,1.0,39.52
soyoscar_twitter_4b8f6428,400,400,1.0,38.26
spacefoxstudio_twitter_1003bd92,400,400,1.0,22.5
speakingbadger_twitter_145a24ed,400,400,1.0,19.78
srcalypsoo_twitter_1696e34c,400,400,1.0,19.24
sroyer_twitter_c7ac23eb,400,400,1.0,22.34
ssalazars_twitter_c57bdce4,400,400,1.0,23.83
ssofia_twitter_2c4b2da8,400,400,1.0,25.61
staboada_twitter_e377a5c0,400,400,1.0,19.67
stacysanchez_twitter_c271be91,186,186,1.0,6.69
stefanocannizzaro_twitter_f2a1d53f,400,400,1.0,27.87
stefanogiudici_twitter_b2da153b,400,400,1.0,23.47
stefanwoldekidan_twitter_46abbc88,400,400,1.0,22.37
stenmartin_twitter_8126b74f,400,400,1.0,26.73
stephaniebogus_twitter_ed151cce,400,400,1.0,21.5
stephaniemaxwell_twitter_25ad05ec,400,400,1.0,31.93
stephaniemcd_twitter_b55ff373,400,400,1.0,41.7
stephanieowen_twitter_64775330,400,400,1.0,22.53
stephanlendl_twitter_e785495d,400,400,1.0,20.08
stephenalee_twitter_b10d757e,400,400,1.0,15.97
stephenbarr_twitter_b036364f,400,400,1.0,30.71
stephenbonner_twitter_e0fd2ee6,400,400,1.0,28.86
stephend3_twitter_d359aaea,400,400,1.0,16.01
stephenitis_twitter_2e8ded5c,400,400,1.0,29.63
stephenjscott_twitter_4438a161,400,400,1.0,24.43
stephenmillard_twitter_3f879dbd,400,400,1.0,27.52
stephenwells_twitter_efd0c92e,400,400,1.0,46.22
stephintoronto_twitter_30066e51,400,400,1.0,13.91
stephlauren_twitter_bc00ac3b,400,400,1.0,32.05
stevegarfield_twitter_4da1e447,400,400,1.0,22.89
stevei_twitter_3434df97,400,400,1.0,15.79
stevenabittan_twitter_6890a36e,400,400,1.0,24.92
stevencullifer_twitter_1b14998d,400,400,1.0,16.43
stevendamron_twitter_e3588812,400,400,1.0,32.7
stevenlarson_twitter_f76c0661,400,400,1.0,27.14
steventjones_twitter_c7fcbb8d,400,400,1.0,28.74
steveweston_twitter_7b49659d,400,400,1.0,23.81
stewarthayes_twitter_26887e93,400,400,1.0,40.2
stickgrinder_twitter_d6a61627,400,400,1.0,25.94
stoneyxl_twitter_a41eb6b2,400,400,1.0,38.08
stormy86_twitter_f017a36b,400,400,1.0,35.14
strawfish_twitter_e457cda8,393,393,1.0,21.25
stregato86_twitter_414150b0,400,400,1.0,30.11
stuarthiggs_twitter_701a28c1,400,400,1.0,29.64
studiomiguel_twitter_87356f2a,400,400,1.0,26.15
stuttgarter_twitter_c272cfe7,400,400,1.0,16.48
sucio_twitter_00399805,400,400,1.0,21.15
sudol_twitter_93fa21ea,400,400,1.0,20.42
sueblack_twitter_621aa64e,400,400,1.0,22.79
sugabetic_twitter_a1df951c,400,400,1.0,30.53
sukhighuman_twitter_6f0acd9e,400,400,1.0,20.8
sultangfx_twitter_139c3f72,400,400,1.0,19.63
sunanulhuda_twitter_6f93a57d,400,400,1.0,26.86
suneeshlal_twitter_ff77713d,400,400,1.0,16.22
sungoddess_twitter_0a1b76c5,400,400,1.0,35.87
sunshinessui_twitter_1a98dbed,400,400,1.0,19.89
sunupermana_twitter_5502fa04,400,400,1.0,13.27
supersupersuper_twitter_dbb72d1b,400,400,1.0,22.4
susanaayala_twitter_96ef1c13,400,400,1.0,25.38
susannahseefeldt_twitter_67ef4f49,400,400,1.0,32.66
susanrapp_twitter_05460e2a,400,400,1.0,17.8
susanscrupski_twitter_d2c87a79,400,400,1.0,23.9
suvrobanerji_twitter_ee423a98,400,400,1.0,14.47
suzannecourtney_twitter_19ddb761,400,400,1.0,44.39
svilen_twitter_983fb4c4,400,400,1.0,34.66
swarmster_twitter_4ec52488,400,400,1.0,20.21
swellsbennett_twitter_82a40c8e,400,400,1.0,28.29
swism_twitter_75bb6ed4,400,400,1.0,66.92
swissmountainleader_twitter_e1da210a,400,400,1.0,38.47
syedrushda_twitter_540554b2,400,400,1.0,31.14
symonchow_twitter_c66b5d30,400,400,1.0,24.37
syntasium_twitter_a1f5cfa6,400,400,1.0,37.73
tadd31_twitter_580802a9,400,400,1.0,16.8
taeff_twitter_e53f71b1,400,400,1.0,34.1
tahoe58_twitter_5515ce6a,400,400,1.0,21.65
talintyre_twitter_5fa93778,400,399,1.003,20.46
talrasha_twitter_25a67244,400,400,1.0,23.17
tanguymignot_twitter_a52e1025,172,172,1.0,5.77
taniagarron_twitter_787b579d,400,400,1.0,19.17
tanyagagnon_twitter_e6c17cf4,400,400,1.0,21.66
tapps_twitter_9b3c70de,400,400,1.0,32.96
tassoskapernekas_twitter_88c5d10b,400,400,1.0,20.23
tatianaavdjiev_twitter_3103b95a,400,400,1.0,17.77
taymoor_twitter_0446059e,400,400,1.0,27.77
tearyeyezs_twitter_63448b11,400,400,1.0,23.37
tedmihu_twitter_0edc169c,400,400,1.0,27.9
tedr_twitter_fa80e28c,400,400,1.0,24.13
tele_twitter_9519f294,360,360,1.0,4.55
tellurideblues_twitter_c61b253d,400,400,1.0,39.65
telmamelo_twitter_4f6c9e62,400,400,1.0,26.34
terrahambly_twitter_91da4cf1,400,400,1.0,27.58
terricoles_twitter_c0e08298,400,400,1.0,26.74
tessadufresne_twitter_a2a35a41,400,400,1.0,42.48
thalitasantos_twitter_3d9b9330,400,400,1.0,25.29
thanhnkh_twitter_e03e6bd0,400,400,1.0,15.05
thanser_twitter_39863a8a,400,400,1.0,19.14
thatgirlmegan_twitter_617e3a5f,256,256,1.0,13.92
thecomfortoutlet_twitter_3793746d,100,100,1.0,3.37
thecuriouscreative_twitter_41cd347c,400,400,1.0,25.82
thedanieljsmith_twitter_1235a678,400,400,1.0,13.3
thedudedean_twitter_37398770,400,400,1.0,27.17
thegadgeteur_twitter_72937d4f,240,240,1.0,11.65
thejeff_twitter_262022f8,400,400,1.0,23.3
thejennafox_twitter_4f956c3d,326,326,1.0,18.12
thejennylam_twitter_c89a201c,400,400,1.0,28.42
themichaelshane_twitter_1e6bea78,400,400,1.0,21.36
themiscfiles_twitter_d27b4324,400,400,1.0,19.28
theoryoferin_twitter_8d398912,286,286,1.0,16.84
thepanda_twitter_06168571,400,400,1.0,12.65
thereadingcircle01_twitter_d81e2dbf,400,400,1.0,30.12
theresag_twitter_ce7c639f,400,400,1.0,15.39
thesimonharris_twitter_465c1c45,334,334,1.0,23.98
thexwarrior_twitter_1b18fc62,400,400,1.0,25.25
thiagobusse_twitter_1c290eba,400,400,1.0,39.62
thierryocho_twitter_193917dc,400,400,1.0,32.92
thierryweber_twitter_fee183a2,400,400,1.0,17.25
thinkpositive_twitter_a0e1c2aa,296,296,1.0,11.92
thinzaroo_twitter_b117c631,400,400,1.0,25.5
thisgunforhire_twitter_fc8346b9,400,400,1.0,29.37
thomaskeup_twitter_0031c401,400,400,1.0,28.3
thomasmarcusgeorge_twitter_73d82e03,400,400,1.0,31.24
thomasosborne_twitter_7cf9d0c7,400,400,1.0,26.31
thomaspleil_twitter_7e69bffd,260,260,1.0,10.43
thomasseifert_twitter_71ecf510,400,400,1.0,19.62
thompsontanya_twitter_b4546d5b,400,400,1.0,34.41
thorstenbastian_twitter_7e543edb,400,400,1.0,9.9
threedot_twitter_094ef3d3,400,400,1.0,31.08
tiagohiroshi_twitter_7b709740,400,400,1.0,19.25
tiffanyff_twitter_ed05c88a,400,400,1.0,22.23
timbr_twitter_c3a4010c,240,240,1.0,7.76
timgolden_twitter_2310daee,400,400,1.0,17.09
timhoward_twitter_16cb4c45,400,400,1.0,20.39
timnewsome_twitter_07cdd4f9,400,400,1.0,48.64
timolsen_twitter_a0155da1,240,240,1.0,11.87
timothyalexander_twitter_50f69f1e,400,400,1.0,23.54
timothydahl_twitter_7a48ccfa,400,400,1.0,23.46
timothyjohn_twitter_5f65026d,400,400,1.0,25.0
timothylmooney_twitter_353e9b2e,400,400,1.0,29.14
timothyryan_twitter_9e971c95,400,400,1.0,11.66
timpowell_twitter_69e07ee7,400,400,1.0,26.0
timryan67_twitter_b6da0d97,273,273,1.0,15.52
tinrocket_twitter_10309275,400,400,1.0,20.13
tjanderson_twitter_3608955f,399,399,1.0,28.6
tks_twitter_f0b02230,400,400,1.0,26.2
tlindorfer_twitter_72ed5a43,400,400,1.0,29.31
tnsuarez_twitter_7bbdf08d,400,400,1.0,30.13
toddebert_twitter_0f4594b9,400,400,1.0,28.54
toledoscanner_twitter_38786b30,400,400,1.0,18.28
tomasfragoso_twitter_8bac8333,400,400,1.0,19.96
tomkeenebloomberg_twitter_3a766ce7,400,400,1.0,27.36
tomkenyon_twitter_ebf27878,400,400,1.0,33.16
tommyflovildengebretsen_twitter_a9f6a85d,400,400,1.0,14.67
tommyoshima_twitter_a80a1af3,400,400,1.0,18.14
tommyp_twitter_8a8d6073,400,400,1.0,14.25
tommyudo_twitter_b3636396,400,400,1.0,31.42
tommywhitty_twitter_a193cb70,400,400,1.0,12.3
tomparadiso_twitter_fc2b8ad4,400,400,1.0,29.24
tomromano_twitter_1c7b2977,400,400,1.0,19.38
tomviturino_twitter_7bf59f6a,400,400,1.0,20.88
tonyveroeven_twitter_e8065ae5,400,400,1.0,34.24
tooti_twitter_8d4dda64,400,400,1.0,25.41
topher5_twitter_f1df05c0,400,400,1.0,20.71
torid_twitter_9d86f47d,400,400,1.0,19.58
toriegehlmeyer_twitter_8301441d,400,400,1.0,35.14
torreyn_twitter_e7df9a1f,400,400,1.0,31.38
traced_twitter_328be1fb,400,400,1.0,36.12
tracidavis_twitter_cf672d04,400,400,1.0,25.56
tranceh2_twitter_3dae425d,400,400,1.0,21.56
tranericvu_twitter_4d9abf55,400,400,1.0,8.29
trezzaalfonso_twitter_917d9feb,400,400,1.0,34.74
tristantiteux_twitter_24631579,128,128,1.0,4.91
tronathan_twitter_ba11ea36,400,400,1.0,24.96
tselliott_twitter_a6c500b8,400,400,1.0,26.35
tuesdaygirl_twitter_bd174bec,400,400,1.0,34.24
tugak_twitter_f4b762c6,400,400,1.0,62.13
turbidsoul_twitter_fdfcd5a2,300,300,1.0,17.84
turieco_twitter_9ff697f1,344,344,1.0,18.07
turnerburns_twitter_451e192f,400,400,1.0,35.2
tuubagul_twitter_ac902216,400,400,1.0,37.55
tuyetanh_twitter_d1aaf2ac,400,400,1.0,28.39
twool9_twitter_483dc28f,400,400,1.0,18.62
tylerkessler_twitter_da056af8,400,400,1.0,34.05
tyroneeaton_twitter_7e691ea9,400,400,1.0,18.92
ube17_twitter_06b1e418,400,400,1.0,19.05
ubskur_twitter_25133884,400,400,1.0,19.64
ucedaman_twitter_8c3735b8,375,375,1.0,28.01
ucmusicdoc_twitter_7f3182e3,400,400,1.0,21.38
udomichelcuria_twitter_808f1bcb,400,400,1.0,15.26
uhachefe_twitter_838b24a2,400,400,1.0,30.84
uk01speed_twitter_dd6ca754,400,400,1.0,13.81
ullyses_twitter_b00540b6,400,400,1.0,24.85
ulrichraab_twitter_d4e62bf4,400,400,1.0,21.45
umarquez_twitter_99cdc00d,400,400,1.0,27.97
urmilesh_twitter_2f78e105,400,400,1.0,19.31
usmanarif_twitter_64ca021c,400,400,1.0,23.5
usuyu_twitter_e44e3077,400,400,1.0,19.95
utkuozturk_twitter_4ca2a0b4,400,400,1.0,31.25
uvmann_twitter_15024e57,400,400,1.0,19.44
vaduvaiulian_twitter_f00b3d32,400,400,1.0,17.21
valentinaspoto_twitter_27cd61b9,400,400,1.0,35.12
valentinthirion_twitter_28dbf126,400,400,1.0,34.94
valiuh_twitter_a4ec3ab6,400,400,1.0,22.66
vanessajeny_twitter_263a2a85,400,400,1.0,42.52
vanhci_twitter_6612157d,400,400,1.0,40.97
varunpramanik_twitter_316e24a3,400,400,1.0,27.62
vaseem_twitter_bf4ccac7,400,400,1.0,23.45
vegasbloggers_twitter_d682b714,150,150,1.0,4.77
vehiclehistory_twitter_411972e7,400,400,1.0,10.47
venicebeachstyl_twitter_e21ab02b,400,400,1.0,22.55
venkatsrao_twitter_b046038e,400,400,1.0,37.73
verygoodservice_twitter_4b5b7bd6,400,400,1.0,24.33
vicaso_twitter_4ffb9f31,400,400,1.0,12.25
vicdiaz_twitter_1ef7d7aa,400,400,1.0,38.07
vicentenadal_twitter_b732b452,400,400,1.0,27.72
vickiayala_twitter_c5c506bb,400,400,1.0,39.43
vickiewyman_twitter_fcfc0d57,400,400,1.0,24.08
victorhgtzr_twitter_b668a107,342,342,1.0,35.53
victoriaborja_twitter_4b23b9f1,400,400,1.0,36.3
victoriafield_twitter_bf9f8044,400,400,1.0,27.15
victormlgh_twitter_ea8aca98,400,400,1.0,48.54
victorruben_twitter_d222348d,400,400,1.0,35.34
vigerpersinger_twitter_a0e4bdfc,400,400,1.0,33.17
vikashkrgupta_twitter_4ad641e9,400,400,1.0,18.87
villy_twitter_33fdaf21,400,400,1.0,13.26
vilterpanitz_twitter_da72191a,204,204,1.0,7.12
vincenza_twitter_4984a525,240,240,1.0,8.22
vincenzopallotta_twitter_45a109d3,400,400,1.0,22.09
vinitmevada_twitter_7d37c73c,400,400,1.0,26.5
vinothnatarajan_twitter_3e0e0e9b,400,400,1.0,45.67
virajt_twitter_d74e1f60,400,400,1.0,16.78
virandesilva_twitter_2060829d,400,400,1.0,25.15
virgilalonso_twitter_ccf2e09f,400,400,1.0,17.39
visualem_twitter_e9b8af89,400,400,1.0,15.68
vitamingc_twitter_6192afc5,400,400,1.0,24.55
vivekreddy_twitter_32a6427f,400,400,1.0,22.04
vivienchan_twitter_be64b911,400,400,1.0,23.77
vizcacha_twitter_7dcfa0a4,400,400,1.0,35.45
vlasenko_twitter_35d903ac,400,400,1.0,52.07
volkovroman_twitter_c384bd3e,400,400,1.0,33.99
vonoiral_twitter_eec6b68b,400,400,1.0,25.89
voreshkov_twitter_09f11d71,400,400,1.0,25.59
voyta_twitter_f57b3450,400,400,1.0,21.81
wadolfo_twitter_03d809da,400,400,1.0,38.17
wakelight_twitter_92f83399,400,400,1.0,46.79
wakingsaints_twitter_4487f6fb,400,400,1.0,46.51
walterburton_twitter_8294bb6d,400,400,1.0,20.57
wangtianweijtwd_twitter_2d305898,400,400,1.0,11.12
warrenknight_twitter_7c6739f4,323,323,1.0,22.8
wautierent_twitter_57106352,50,50,1.0,2.03
wcntransmedia_twitter_c7ac5c62,400,400,1.0,19.76
webnelly_twitter_a81c6e1c,400,400,1.0,38.83
websenat_twitter_0c41abc3,400,400,1.0,15.23
weirdeetz_twitter_fddae116,400,400,1.0,26.67
wendimitchell_twitter_11c9fcc1,400,400,1.0,27.15
wendymccullar_twitter_f4b87fd7,400,400,1.0,22.44
wendyrollins_twitter_e40dcb00,319,319,1.0,21.97
wendytownley_twitter_012027b1,400,400,1.0,15.96
wesgrubbs_twitter_5585977b,400,400,1.0,38.39
wesleybackhouse_twitter_272ac37e,375,375,1.0,43.75
wesleycruise_twitter_43c1fc38,400,400,1.0,27.06
whfrank_twitter_9d06ac3d,400,400,1.0,25.26
whoyer_twitter_6755e96c,400,400,1.0,33.26
wideawakeness_twitter_bca8d2f9,400,400,1.0,29.26
wilberthleo_twitter_78fac8e3,400,400,1.0,23.61
wildcatwearhouse_twitter_dc4d67e1,400,400,1.0,33.37
wilkasg_twitter_5c979682,400,400,1.0,30.7
willblackford_twitter_0cd09853,400,400,1.0,18.17
williamdavieson_twitter_2087a25d,400,400,1.0,26.15
windyjonas_twitter_c197ec75,400,400,1.0,22.1
winniee_twitter_08a20a63,400,400,1.0,30.14
wirava_twitter_792ce1cf,400,400,1.0,17.33
wooddickinson_twitter_e923b7f6,332,332,1.0,23.96
woogybeef_twitter_17b2399b,400,400,1.0,32.46
wrightscs_twitter_905074ad,259,259,1.0,5.01
wrry_twitter_b272cfc6,400,400,1.0,20.46
ww1way_twitter_b1114607,400,400,1.0,36.12
wwwgoherbeu_twitter_b2f92f88,400,400,1.0,34.52
xavigaya_twitter_f2ece4fb,400,400,1.0,30.13
xavilife_twitter_59448006,400,400,1.0,30.75
xianyangwong_twitter_e7b619a0,240,240,1.0,12.0
yackeroeni_twitter_aabe6f61,400,400,1.0,7.66
yannispatras_twitter_ad579ce1,400,400,1.0,15.17
yaolu_twitter_7296abee,400,400,1.0,12.59
yasirnasir_twitter_c7d9354f,400,400,1.0,8.07
yatirido_twitter_3b6db0c0,400,400,1.0,54.3
