profile_id_a,profile_id_b,sim_score
instagram_mitchjackson,twitter_mitchjackson,0.6666666666666666
instagram_kogiso,twitter_kogiso,0.6666666666666666
twitter_danielmcclure,instagram_danielmcclure,0.6666666666666666
googleplus_danielmcclure,twitter_danielmcclure,0.6666666666666666
instagram_kipfinch,twitter_kipfinch,0.6666666666666666
googleplus_danielmcclure,instagram_danielmcclure,0.6666666666666666
googleplus_julianalykins,instagram_julie_m,0.6666666666666666
googleplus_julianalykins,instagram_julieeparkk,0.6666666666666666
googleplus_driesdeschepper,twitter_driesdeschepper,0.6666666666666666
googleplus_markusrach,twitter_marinha294,0.6666666666666666
googleplus_markusrach,instagram_markusrach,0.6666666666666666
googleplus_danhurlbut,twitter_danhurlbut,0.6666666666666666
googleplus_markusrach,twitter_markusrach,0.6666666666666666
googleplus_driesdeschepper,instagram_driesdeschepper,0.6666666666666666
instagram_kekke828,twitter_kekke828,0.6666666666666666
instagram_aaronrcouch,twitter_aaronrcouch,0.6666666666666666
googleplus_xandergamble,twitter_xandergamble,0.6666666666666666
instagram_danbedford,twitter_danbedford,0.6666666666666666
googleplus_mitchenglish,instagram_mitchenglish,0.6666666666666666
googleplus_danilodelara,twitter_danilodelara,0.6666666666666666
googleplus_danilodelara,instagram_danilodelara,0.6666666666666666
googleplus_mithuhassan,twitter_mithuhassan,0.6666666666666666
instagram_juliaspencer14,twitter_juliaspencer14,0.6666666666666666
googleplus_lizjostes,twitter_lizjostes,0.6666666666666666
instagram_aaroneden,googleplus_aaroneden,0.6666666666666666
instagram_aaroneden,twitter_aaroneden,0.6666666666666666
instagram_margs,googleplus_marihuertas,0.6666666666666666
twitter_aaroneden,googleplus_aaroneden,0.6666666666666666
googleplus_lizcappon,twitter_lizcappon,0.6666666666666666
googleplus_lizcappon,instagram_lizcappon,0.6666666666666666
googleplus_danielfrancavilla,instagram_danielfrancavilla,0.6666666666666666
instagram_danieleteee,twitter_danieleteee,0.6666666666666666
googleplus_aarongustafson,instagram_aarongustafson,0.6666666666666666
instagram_liz_karschner,twitter_liz_karschner,0.6666666666666666
instagram_lizandromelean,googleplus_lizandromelean,0.6666666666666666
googleplus_mitchbaldwin,instagram_mitchbaldwin,0.6666666666666666
instagram_lienje,twitter_lienje,0.6666666666666666
googleplus_aarongustafson,twitter_aarongustafson,0.6666666666666666
googleplus_aaronjonesmagic,twitter_aaronjonesmagic,0.6666666666666666
googleplus_aaronklinefelter,instagram_aaronklinefelter,0.6666666666666666
instagram_daniel_doelling,twitter_daniel_doelling,0.6666666666666666
googleplus_mitchbaldwin,twitter_mitchbaldwin,0.6666666666666666
instagram_kdj,twitter_kdj,0.6666666666666666
instagram_kmilanga,twitter_kmilanga,0.6666666666666666
instagram_juttymac,twitter_juttymac,0.6666666666666666
instagram_riussi,twitter_riussi,0.6666666666666666
googleplus_danamoos,instagram_danamoos,0.6666666666666666
googleplus_jogarrett,twitter_jogarrett,0.6666666666666666
instagram_dannybeckettjr,twitter_dannybeckettjr,0.6666666666666666
googleplus_danalmasy,twitter_danalmasy,0.6666666666666666
googleplus_danalmasy,instagram_danalmasy,0.6666666666666666
instagram_heyitsvo,twitter_heyitsvo,0.6666666666666666
instagram_internetsweden,twitter_internetsweden,0.6666666666666666
instagram_billchase2,twitter_billchase2,0.6666666666666666
googleplus_internetsweden,twitter_internetsweden,0.6666666666666666
googleplus_internetsweden,instagram_internetsweden,0.6666666666666666
instagram_intercer,twitter_intercer,0.6666666666666666
instagram_danmalm,twitter_danmalm,0.6666666666666666
instagram_jchristiaan,twitter_jchristiaan,0.6666666666666666
instagram_jchiatt,twitter_jchiatt,0.6666666666666666
instagram_billchase2,twitter_omg_chad,0.6666666666666666
googleplus_marcvatic,instagram_marcvatic,0.6666666666666666
twitter_billelsey,googleplus_billelsey,0.6666666666666666
googleplus_jchiatt,twitter_jchiatt,0.6666666666666666
twitter_billelsey,instagram_billelsey,0.6666666666666666
googleplus_jchiatt,instagram_jchiatt,0.6666666666666666
googleplus_marcvatic,twitter_marcemolina,0.6666666666666666
googleplus_marceljepson,twitter_marceljepson,0.6666666666666666
instagram_daneabernathy,twitter_daneabernathy,0.6666666666666666
googleplus_danamoos,twitter_danamoos,0.6666666666666666
googleplus_joylynskey,twitter_joylynskey,0.6666666666666666
instagram_markkoeks,googleplus_marcelprenz,0.6666666666666666
instagram_danjackson415,twitter_danjackson415,0.6666666666666666
instagram_vipulkarkar,twitter_vipulkarkar,0.6666666666666666
instagram_dane_hartwell,twitter_dane_hartwell,0.6666666666666666
googleplus_vipulkarkar,twitter_vipulkarkar,0.6666666666666666
googleplus_marianoaragunde,twitter_marcojlima,0.6666666666666666
googleplus_vipulkarkar,instagram_vipulkarkar,0.6666666666666666
instagram_dancumberland,twitter_dancumberland,0.6666666666666666
googleplus_dancumberland,twitter_dancumberland,0.6666666666666666
googleplus_dancumberland,instagram_dancumberland,0.6666666666666666
googleplus_marianoaragunde,twitter_marceleita,0.6666666666666666
googleplus_julianochoa,instagram_julieeparkk,0.6666666666666666
instagram_jsullivandigs,twitter_jsullivandigs,0.6666666666666666
googleplus_danatchison,instagram_danatchison,0.6666666666666666
instagram_jptobin,twitter_jptobin,0.6666666666666666
instagram_jpcapelo,twitter_jpcapelo,0.6666666666666666
googleplus_danbeazley,instagram_danbeazley,0.6666666666666666
instagram_eglaz,twitter_eglaz,0.6666666666666666
instagram_danatchison,twitter_danatchison,0.6666666666666666
instagram_martymcguire,twitter_marcodeantoni,0.6666666666666666
instagram_markkoeks,twitter_marcemolina,0.6666666666666666
instagram_markkoeks,googleplus_marinasweet,0.6666666666666666
googleplus_danatchison,twitter_danatchison,0.6666666666666666
googleplus_joypoulsen,twitter_joypoulsen,0.6666666666666666
googleplus_alvarovalladares,instagram_alvarovalladares,0.6666666666666666
instagram_amoration,twitter_amoration,0.6666666666666666
googleplus_rasmusjungersen,twitter_rasmusjungersen,0.6666666666666666
googleplus_ekihartari,instagram_ekihartari,0.6666666666666666
googleplus_jeannacaldwell,instagram_jeannacaldwell,0.6666666666666666
instagram_andreiii,twitter_andreiii,0.6666666666666666
instagram_andrewgotti,googleplus_andrewgotti,0.6666666666666666
instagram_andrewgotti,twitter_andrewgotti,0.6666666666666666
googleplus_peoplescale,twitter_peoplescale,0.6666666666666666
googleplus_stefanbuttigieg,instagram_stefanbuttigieg,0.6666666666666666
instagram_jphintze,twitter_jphintze,0.6666666666666666
googleplus_pmjgomes,twitter_pmjgomes,0.6666666666666666
instagram_andonicarrion,twitter_andonicarrion,0.6666666666666666
instagram_jplrosman,twitter_jplrosman,0.6666666666666666
instagram_asuramaru,twitter_asuramaru,0.6666666666666666
instagram_toby1319,twitter_toby1319,0.6666666666666666
instagram_tobkum,twitter_tobkum,0.6666666666666666
instagram_bdbrooker,twitter_bdbrooker,0.6666666666666666
googleplus_luigibusti,twitter_luigibusti,0.6666666666666666
googleplus_jensissel,instagram_jensissel,0.6666666666666666
instagram_jlantunez,twitter_jlantunez,0.6666666666666666
twitter_stephenrobles,googleplus_stephenrobles,0.6666666666666666
instagram_dhall429,twitter_dhall429,0.6666666666666666
googleplus_jeannacaldwell,twitter_jeannacaldwell,0.6666666666666666
googleplus_kcchano,twitter_kcchano,0.6666666666666666
twitter_dany_pelaez,googleplus_danny,0.6666666666666666
instagram_andrewfoote,twitter_andrewfoote,0.6666666666666666
instagram_krahe,twitter_krahe,0.6666666666666666
instagram_luigidr,twitter_luigidr,0.6666666666666666
instagram_andreashumala,twitter_andreashumala,0.6666666666666666
googleplus_jeangoodwyn,instagram_jeangoodwyn,0.6666666666666666
instagram_jeandregericke,twitter_jeandregericke,0.6666666666666666
googleplus_jeandregericke,twitter_jeandregericke,0.6666666666666666
googleplus_pepecuesta,twitter_pepecuesta,0.6666666666666666
googleplus_jeandregericke,instagram_jeandregericke,0.6666666666666666
instagram_luigidr,twitter_luispedraza,0.6666666666666666
instagram_andreashumala,twitter_hubrisnow,0.6666666666666666
instagram_jeanbritneyl,twitter_jeanbritneyl,0.6666666666666666
googleplus_stephengbarr,instagram_stephengbarr,0.6666666666666666
instagram_pepperpau,twitter_pepperpau,0.6666666666666666
instagram_luigibusti,twitter_luigibusti,0.6666666666666666
twitter_jeanpham,instagram_jeanbritneyl,0.6666666666666666
googleplus_peppayo,twitter_peppayo,0.6666666666666666
instagram_andreashumala,googleplus_mathildeharambour,0.6666666666666666
googleplus_andersongouveia,instagram_andersongouveia,0.6666666666666666
instagram_andrewfoote,googleplus_andrewfoote,0.6666666666666666
instagram_jlarrison,twitter_jlarrison,0.6666666666666666
instagram_espina,twitter_espina,0.6666666666666666
googleplus_curthopkins,twitter_curthopkins,0.6666666666666666
googleplus_landonhaston,instagram_landonhaston,0.6666666666666666
twitter_lanelima,googleplus_lanelima,0.6666666666666666
instagram_jgcamino,twitter_jgcamino,0.6666666666666666
instagram_andrewzander,googleplus_andrewzander,0.6666666666666666
instagram_andrewzander,twitter_andrewzander,0.6666666666666666
googleplus_jeromeshaw,twitter_jeromeshaw,0.6666666666666666
googleplus_kristinmillis,twitter_kmcarlson08,0.6666666666666666
googleplus_landissmithers,instagram_landissmithers,0.6666666666666666
googleplus_jeromesadou,twitter_jeromesadou,0.6666666666666666
googleplus_ligiakempfer,twitter_ligiakempfer,0.6666666666666666
instagram_pablocaldeira,googleplus_pablocaldeira,0.6666666666666666
instagram_andyhern,googleplus_andreasavoca,0.6666666666666666
googleplus_jeroensangers,twitter_jeroensangers,0.6666666666666666
googleplus_landissmithers,twitter_landissmithers,0.6666666666666666
googleplus_ligiakempfer,instagram_ligiakempfer,0.6666666666666666
googleplus_jeroensangers,instagram_jeroensangers,0.6666666666666666
instagram_ligiaadam,twitter_ligiaadam,0.6666666666666666
googleplus_jeremyjohnson,twitter_jeremyjohnson,0.6666666666666666
googleplus_jeremyjohnson,instagram_jeremyjohnson,0.6666666666666666
instagram_landissmithers,twitter_landissmithers,0.6666666666666666
googleplus_landonhaston,twitter_landonhaston,0.6666666666666666
instagram_ligiakempfer,twitter_ligiakempfer,0.6666666666666666
instagram_jlamshed,twitter_jlamshed,0.6666666666666666
googleplus_jerrodshelton,instagram_jerrodshelton,0.6666666666666666
twitter_danielloyola,instagram_danishaw25,0.6666666666666666
googleplus_jensissel,twitter_jensissel,0.6666666666666666
instagram_jisforjoe,twitter_jisforjoe,0.6666666666666666
instagram_jisampedro,twitter_jisampedro,0.6666666666666666
instagram_enzoem,twitter_enzoem,0.6666666666666666
instagram_dhaywood50,twitter_dhaywood50,0.6666666666666666
twitter_kratzdistel,instagram_kratzdistel,0.6666666666666666
googleplus_jenwike,instagram_jenwike,0.6666666666666666
instagram_kcakduman,twitter_kcakduman,0.6666666666666666
instagram_stephenrobles,twitter_stephenrobles,0.6666666666666666
googleplus_mariabeltranar,instagram_mariadpablos,0.6666666666666666
instagram_princessprinco,twitter_princessprinco,0.6666666666666666
instagram_marcelongo,twitter_marinha294,0.6666666666666666
instagram_stephenrobles,googleplus_stephenrobles,0.6666666666666666
instagram_naughtydinosaur,twitter_naughtydinosaur,0.6666666666666666
instagram_jerrodshelton,twitter_jerrodshelton,0.6666666666666666
googleplus_jerrodshelton,twitter_jerrodshelton,0.6666666666666666
instagram_kuirishgirlie,twitter_kuirishgirlie,0.6666666666666666
instagram_renrutnnej,twitter_renrutnnej,0.6666666666666666
googleplus_jeanniewalters,instagram_jeanniewalters,0.6666666666666666
instagram_upwiththemooses,twitter_upwiththemooses,0.6666666666666666
instagram_jeartofa,twitter_jeartofa,0.6666666666666666
twitter_danielrhorton,instagram_danreid,0.6666666666666666
googleplus_rakeshpatwari,twitter_rakeshpatwari,0.6666666666666666
instagram_mariakarpenko,googleplus_margaretchen325,0.6666666666666666
instagram_rascouet,twitter_rascouet,0.6666666666666666
instagram_andywilkes,twitter_andiashten,0.6666666666666666
googleplus_ludwigederle,instagram_ludwigederle,0.6666666666666666
instagram_queith,twitter_queith,0.6666666666666666
googleplus_kedtaz,twitter_kedtaz,0.6666666666666666
instagram_questjames,twitter_questjames,0.6666666666666666
googleplus_lazejanev,twitter_lazejanev,0.6666666666666666
twitter_joeprice77,instagram_joemcfarlane,0.6666666666666666
instagram_andersonleonidas,googleplus_andersonleonidas,0.6666666666666666
googleplus_hyunheeban,twitter_hyunheeban,0.6666666666666666
twitter_joeprice77,googleplus_joeprice77,0.6666666666666666
googleplus_kedtaz,instagram_kedtaz,0.6666666666666666
instagram_luisdeseta,googleplus_luisdeseta,0.6666666666666666
googleplus_davidhan,instagram_idaveml,0.6666666666666666
instagram_keaven,twitter_keaven,0.6666666666666666
instagram_hyunheeban,twitter_hyunheeban,0.6666666666666666
instagram_nonakumis,twitter_nonakumis,0.6666666666666666
googleplus_jenngrover,twitter_jenngrover,0.6666666666666666
instagram_dainec,twitter_dainec,0.6666666666666666
googleplus_jmgiron,instagram_jmgiron,0.6666666666666666
instagram_ratnachoi,twitter_ratnachoi,0.6666666666666666
twitter_remiforall,instagram_remiforall,0.6666666666666666
instagram_jenkaneco,twitter_jenkaneco,0.6666666666666666
googleplus_bdosono,twitter_bdosono,0.6666666666666666
instagram_joelburman,twitter_joelburman,0.6666666666666666
googleplus_kristinharvey,twitter_kmcarlson08,0.6666666666666666
instagram_joelburman,googleplus_joelburman,0.6666666666666666
googleplus_remcobron,twitter_remcobron,0.6666666666666666
instagram_jennapet,twitter_jennapet,0.6666666666666666
googleplus_rayhowe,twitter_rayhowe,0.6666666666666666
googleplus_hyunheeban,instagram_hyunheeban,0.6666666666666666
googleplus_rayhowe,instagram_rayhowe,0.6666666666666666
googleplus_raycloyd,instagram_raycloyd,0.6666666666666666
googleplus_rayvellest,twitter_rayvellest,0.6666666666666666
googleplus_raylapena,twitter_raylapena,0.6666666666666666
googleplus_raykillebrew,twitter_raykillebrew,0.6666666666666666
googleplus_raydennis,twitter_raydennis,0.6666666666666666
instagram_ravidor,twitter_ravidor,0.6666666666666666
instagram_ravholly,twitter_ravholly,0.6666666666666666
googleplus_curtisnatalie,instagram_curtisnatalie,0.6666666666666666
instagram_danielhorton,googleplus_danielhorton,0.6666666666666666
twitter_nongteehaa,instagram_nongteehaa,0.6666666666666666
instagram_luisdeseta,twitter_luisgq,0.6666666666666666
googleplus_joealtman,instagram_joemcmullin,0.6666666666666666
instagram_aurora7x,twitter_aurora7x,0.6666666666666666
googleplus_bdosono,instagram_bdosono,0.6666666666666666
instagram_bombaykiawaaz,twitter_bombaykiawaaz,0.6666666666666666
instagram_joaquingatica,twitter_joaquingatica,0.6666666666666666
googleplus_joaquingatica,twitter_joaquingatica,0.6666666666666666
googleplus_joaquingatica,instagram_joaquingatica,0.6666666666666666
instagram_joaoterrivel,twitter_joaoterrivel,0.6666666666666666
googleplus_jennyweigle,instagram_jennyweigle,0.6666666666666666
googleplus_jennyweigle,twitter_jennyweigle,0.6666666666666666
instagram_andrea_durham,twitter_hubrisnow,0.6666666666666666
instagram_pittsburghric,twitter_pittsburghric,0.6666666666666666
googleplus_joanieduquette,instagram_joanieduquette,0.6666666666666666
instagram_phylliskhare,twitter_phylliskhare,0.6666666666666666
instagram_pepeyanez,twitter_pepeyanez,0.6666666666666666
instagram_bombomachides,twitter_bombomachides,0.6666666666666666
instagram_zero27design,twitter_zero27design,0.6666666666666666
googleplus_arjantupan,instagram_arjantupan,0.6666666666666666
googleplus_arjantupan,twitter_arjantupan,0.6666666666666666
instagram_pepecuesta,twitter_pepecuesta,0.6666666666666666
googleplus_olatin,instagram_olatin,0.6666666666666666
instagram_bombnomnom,twitter_bombnomnom,0.6666666666666666
instagram_byteforbyte,twitter_byteforbyte,0.6666666666666666
instagram_anderssv,twitter_anderssv,0.6666666666666666
instagram_jennimacdonald,twitter_jennimacdonald,0.6666666666666666
instagram_andecha,googleplus_andreachocarro,0.6666666666666666
instagram_jws6,twitter_jws6,0.6666666666666666
googleplus_joellevan,instagram_joellevan,0.6666666666666666
instagram_jwshapiro,twitter_jwshapiro,0.6666666666666666
googleplus_prestonpardy,twitter_prestonpardy,0.6666666666666666
instagram_majomina,twitter_majomina,0.6666666666666666
googleplus_prestonpardy,instagram_prestonpardy,0.6666666666666666
instagram_anderssv,twitter_drgfive,0.6666666666666666
instagram_danielrdossantos,googleplus_danielandresdiazgonzalez,0.6666666666666666
googleplus_joolsstone,instagram_joolsstone,0.6666666666666666
instagram_preshit,twitter_preshit,0.6666666666666666
googleplus_marcosolivo,twitter_marcosolivo,0.6666666666666666
instagram_jwsteiert,twitter_jwsteiert,0.6666666666666666
instagram_ppmedia,twitter_ppmedia,0.6666666666666666
instagram_postrk,twitter_postrk,0.6666666666666666
instagram_postcardsfromsf,twitter_postcardsfromsf,0.6666666666666666
instagram_pmilleredu,twitter_pmilleredu,0.6666666666666666
