source_id,source_platform,rank,target_id,target_platform,fused_cosine,clip_cosine,face_cosine,clip_l2,face_l2,is_same_person
adamthede,twitter,15,calitoe,twitter,0.809748,0.704171,0.915325,0.769193,0.411522,False
adamthede,twitter,16,doctorparadox,twitter,0.809544,0.700694,0.918394,0.773701,0.403996,False
adamthede,twitter,17,samuelreis,twitter,0.809004,0.716889,0.90112,0.752478,0.444702,False
adamthede,twitter,18,nitastronauta,twitter,0.808933,0.68209,0.935777,0.797383,0.358393,False
adamthede,twitter,19,libertrand,twitter,0.808518,0.698776,0.918261,0.776176,0.404325,False
adamthede,twitter,20,mikehochanadel,twitter,0.807743,0.67745,0.938036,0.803181,0.352034,False
adamy,twitter,1,yasirnasir,twitter,0.909392,0.830812,0.987972,0.581701,0.1551,False
adamy,twitter,2,minhazchowdhury,twitter,0.904125,0.824903,0.983347,0.591772,0.182502,False
adamy,twitter,3,lemihacioglu,twitter,0.9036,0.833323,0.973876,0.577367,0.228579,False
adamy,twitter,4,mariamonegro,twitter,0.901208,0.820006,0.98241,0.59999,0.187563,False
adamy,twitter,5,rdhnk9,twitter,0.900286,0.818559,0.982014,0.602398,0.189665,False
adamy,twitter,6,richtosi,twitter,0.895022,0.803664,0.98638,0.626635,0.165047,False
adamy,twitter,7,raccettura,twitter,0.894518,0.814979,0.974057,0.608311,0.227784,False
adamy,twitter,8,alay,twitter,0.89336,0.80084,0.985879,0.631126,0.168051,False
adamy,twitter,9,landissmithers,twitter,0.891711,0.79813,0.985292,0.635405,0.171512,False
adamy,twitter,10,nachovega,twitter,0.891429,0.807789,0.975068,0.620018,0.223302,False
adamy,twitter,11,sergiovenuto,twitter,0.890031,0.793956,0.986106,0.64194,0.1667,False
adamy,twitter,12,gvirtucio,twitter,0.886021,0.789519,0.982522,0.648816,0.186962,False
adamy,twitter,13,giulianoabate,twitter,0.88541,0.787069,0.98375,0.652581,0.180276,False
adamy,twitter,14,pedrsn,twitter,0.884944,0.801743,0.968145,0.629694,0.252407,False
adamy,twitter,15,avalon1982,twitter,0.882886,0.782477,0.983295,0.659581,0.182784,False
adamy,twitter,16,luckybag,twitter,0.882064,0.775771,0.988357,0.66967,0.152596,False
adamy,twitter,17,jfbautista,twitter,0.88092,0.778894,0.982945,0.66499,0.18469,False
adamy,twitter,18,tadd31,twitter,0.880323,0.803446,0.9572,0.626983,0.292576,False
adamy,twitter,19,tooti,twitter,0.879952,0.777892,0.982013,0.666496,0.189669,False
adamy,twitter,20,molivieri,twitter,0.879756,0.79641,0.963102,0.638107,0.271655,False
adeanom,twitter,1,zouyuefen,twitter,0.847637,0.750904,0.944371,0.705826,0.333555,False
adeanom,twitter,2,johnson2772,twitter,0.824119,0.689497,0.958742,0.788039,0.287257,False
adeanom,twitter,3,basemsal7,twitter,0.824075,0.709526,0.938624,0.762199,0.35036,False
adeanom,twitter,4,jokingonzalez,twitter,0.81164,0.679762,0.943518,0.800297,0.336103,False
adeanom,twitter,5,madovsky,twitter,0.808747,0.672882,0.944611,0.808848,0.332832,False
adeanom,twitter,6,donmik,twitter,0.808028,0.667285,0.948771,0.815738,0.320091,False
adeanom,twitter,7,noslo,twitter,0.806815,0.661701,0.95193,0.822556,0.310064,False
adeanom,twitter,8,mycroft221,twitter,0.806648,0.661318,0.951978,0.823021,0.30991,False
adeanom,twitter,9,symonchow,twitter,0.805291,0.687638,0.922944,0.790395,0.392571,False
adeanom,twitter,10,letchange,twitter,0.804067,0.665639,0.942496,0.817755,0.339129,False
adeanom,twitter,11,udomichelcuria,twitter,0.803388,0.666447,0.940329,0.816766,0.345459,False
adeanom,twitter,12,skyjunior203,twitter,0.80306,0.658229,0.947891,0.826766,0.322828,False
adeanom,twitter,13,shawnmor,twitter,0.802303,0.664148,0.940459,0.819576,0.345083,False
adeanom,twitter,14,jimbgreen,twitter,0.80191,0.656062,0.947759,0.829383,0.323237,False
adeanom,twitter,15,timbr,twitter,0.801018,0.64161,0.960424,0.846628,0.281338,False
adeanom,twitter,16,coreyjo,twitter,0.800972,0.662765,0.939178,0.821262,0.348774,False
adeanom,twitter,17,jenniferrosenblatt,twitter,0.800909,0.657897,0.943921,0.827167,0.334901,False
adeanom,twitter,18,miguelsoler,twitter,0.800718,0.675856,0.92558,0.805164,0.385799,False
adeanom,twitter,19,hflpjtrade,twitter,0.800621,0.667653,0.933589,0.815288,0.364448,False
adeanom,twitter,20,robaris,twitter,0.800398,0.674605,0.926192,0.806716,0.384209,False
adesyahlubis,twitter,1,whfrank,twitter,0.612222,0.840629,0.383816,0.564573,1.110121,False
adesyahlubis,twitter,2,adrianver,twitter,0.60263,0.734684,0.470576,0.728445,1.029004,False
adesyahlubis,twitter,3,scottycze,twitter,0.584092,0.825359,0.342824,0.591,1.146452,False
adesyahlubis,twitter,4,zhimera,twitter,0.580633,0.76169,0.399576,0.690377,1.095832,False
adesyahlubis,twitter,5,jaynev,twitter,0.567313,0.794674,0.339952,0.640822,1.148954,False
adesyahlubis,twitter,6,ariefbudisantoso,twitter,0.566933,0.816369,0.317497,0.606021,1.168335,False
adesyahlubis,twitter,7,rockyvy,twitter,0.543961,0.842279,0.245642,0.561642,1.228298,False
adesyahlubis,twitter,8,suvrobanerji,twitter,0.540722,0.836631,0.244813,0.571611,1.228973,False
adesyahlubis,twitter,9,davidfernando,twitter,0.540564,0.833601,0.247528,0.576887,1.226761,False
adesyahlubis,twitter,10,timothydahl,twitter,0.537011,0.838715,0.235307,0.567952,1.236684,False
adesyahlubis,twitter,11,pqhoang,twitter,0.536863,0.750838,0.322887,0.705921,1.163712,False
adesyahlubis,twitter,12,alexsablan,twitter,0.536729,0.774645,0.298812,0.671349,1.184219,False
adesyahlubis,twitter,13,janifer,twitter,0.527826,0.73567,0.319981,0.72709,1.166207,False
adesyahlubis,twitter,14,joannaleelin,twitter,0.5272,0.766789,0.287612,0.682951,1.19364,False
adesyahlubis,twitter,15,phi303,twitter,0.526786,0.706679,0.346894,0.765926,1.142896,False
adesyahlubis,twitter,16,jellederoeck,twitter,0.524279,0.840314,0.208245,0.56513,1.258376,False
adesyahlubis,twitter,17,panjim,twitter,0.522344,0.764918,0.279771,0.685685,1.200191,False
adesyahlubis,twitter,18,intelligenius,twitter,0.518345,0.721341,0.315348,0.746537,1.170172,False
adesyahlubis,twitter,19,joshaidan,twitter,0.518157,0.777518,0.258796,0.667057,1.217542,False
adesyahlubis,twitter,20,det,twitter,0.517317,0.797309,0.237325,0.636696,1.235051,False
adic,twitter,1,panjim,twitter,0.645563,0.865943,0.425183,0.517798,1.07221,False
adic,twitter,2,leonchia,twitter,0.567284,0.877505,0.257064,0.494965,1.218964,False
adic,twitter,3,xianyangwong,twitter,0.5594,0.771244,0.347556,0.676396,1.142317,False
adic,twitter,4,phi303,twitter,0.554843,0.789081,0.320604,0.649491,1.165672,False
adic,twitter,5,davidfernando,twitter,0.546263,0.808443,0.284083,0.618962,1.196592,False
adic,twitter,6,timothydahl,twitter,0.544352,0.776363,0.31234,0.668785,1.17274,False
adic,twitter,7,rahmatmh,twitter,0.536041,0.813541,0.258541,0.610671,1.217752,False
adic,twitter,8,rjacquez,twitter,0.534746,0.823268,0.246224,0.594528,1.227824,False
adic,twitter,9,wilberthleo,twitter,0.533743,0.847217,0.220269,0.552781,1.248784,False
adic,twitter,10,fabianoalmeida,twitter,0.532851,0.794351,0.27135,0.641325,1.207187,False
adic,twitter,11,irenekimmel,twitter,0.53278,0.727982,0.337578,0.737589,1.151018,False
adic,twitter,12,jacquesshu,twitter,0.528697,0.690463,0.366932,0.786813,1.125227,False
adic,twitter,13,ajma,twitter,0.520316,0.829106,0.211525,0.584626,1.255766,False
adic,twitter,14,pqhoang,twitter,0.517484,0.764968,0.269999,0.685611,1.208305,False
adic,twitter,15,anthonymaw,twitter,0.51545,0.811618,0.219281,0.613811,1.249575,False
adic,twitter,16,andrewweiser,twitter,0.514492,0.824972,0.204013,0.591655,1.261735,False
adic,twitter,17,fahads,twitter,0.508766,0.834343,0.183189,0.5756,1.278132,False
adic,twitter,18,adesyahlubis,twitter,0.505207,0.861335,0.149078,0.526621,1.304548,False
adic,twitter,19,livej,twitter,0.504006,0.829959,0.178053,0.583165,1.282145,False
adic,twitter,20,narendraangkita,twitter,0.502619,0.779553,0.225685,0.663999,1.244439,False
adilch,twitter,1,fahads,twitter,0.610054,0.816855,0.403252,0.605219,1.092473,False
adilch,twitter,2,mikelefebvre,twitter,0.589147,0.860718,0.317576,0.527792,1.168267,False
adilch,twitter,3,mrdrazad,twitter,0.576306,0.783882,0.36873,0.657446,1.123628,False
adilch,twitter,4,danilojrr,twitter,0.572269,0.718691,0.425847,0.750079,1.07159,False
adilch,twitter,5,mohsinnaeem,twitter,0.550854,0.834898,0.266809,0.574635,1.210942,False
adilch,twitter,6,currobarrena,twitter,0.547541,0.744784,0.350299,0.714445,1.139913,False
adilch,twitter,7,ronaldomanga,twitter,0.54622,0.811012,0.281427,0.614797,1.19881,False
adilch,twitter,8,fabianoalmeida,twitter,0.545267,0.766825,0.323709,0.682899,1.163006,False
adilch,twitter,9,jasson,twitter,0.544665,0.652574,0.436757,0.833578,1.061361,False
adilch,twitter,10,venkatsrao,twitter,0.543512,0.780978,0.306046,0.661848,1.178095,False
adilch,twitter,11,mrbambang,twitter,0.542222,0.815857,0.268587,0.606865,1.209473,False
adilch,twitter,12,peregeis,twitter,0.540641,0.822672,0.258611,0.59553,1.217694,False
adilch,twitter,13,fernandogallardo,twitter,0.539905,0.769422,0.310389,0.679085,1.174403,False
adilch,twitter,14,dolmisani,twitter,0.539178,0.820375,0.257982,0.599375,1.21821,False
adilch,twitter,15,joaoterrivel,twitter,0.536281,0.817509,0.255054,0.604138,1.220611,False
adilch,twitter,16,tomkenyon,twitter,0.532437,0.721841,0.343033,0.745867,1.146269,False
adilch,twitter,17,khalilalmusaeed,twitter,0.526934,0.831804,0.222063,0.579992,1.247347,False
adilch,twitter,18,rdeva,twitter,0.52655,0.771229,0.281871,0.676418,1.19844,False
adilch,twitter,19,rjudas,twitter,0.524541,0.787417,0.261666,0.652048,1.215182,False
adilch,twitter,20,stevencullifer,twitter,0.522478,0.829868,0.215089,0.583322,1.252925,False
adnansyed,twitter,1,vinothnatarajan,twitter,0.836441,0.722259,0.950623,0.745306,0.31425,False
adnansyed,twitter,2,awkingkhan,twitter,0.832983,0.731202,0.934765,0.733209,0.361207,False
adnansyed,twitter,3,jithinjb,twitter,0.831534,0.715012,0.948056,0.754968,0.322316,False
adnansyed,twitter,4,javierbrisa,twitter,0.828399,0.709894,0.946903,0.761716,0.325873,False
adnansyed,twitter,5,harshit,twitter,0.825891,0.750913,0.900868,0.705815,0.445268,False
adnansyed,twitter,6,gvirtucio,twitter,0.820982,0.707603,0.93436,0.764719,0.362325,False
adnansyed,twitter,7,germanogurgel,twitter,0.819673,0.686242,0.953105,0.79216,0.306251,False
adnansyed,twitter,8,erdo,twitter,0.818922,0.70039,0.937454,0.774093,0.353683,False
adnansyed,twitter,9,mitz,twitter,0.818764,0.690889,0.946638,0.786271,0.326687,False
adnansyed,twitter,10,rubenmascarophotography,twitter,0.815063,0.688179,0.941947,0.78971,0.340743,False
adnansyed,twitter,11,jorgeglez,twitter,0.814973,0.693578,0.936368,0.782844,0.356743,False
adnansyed,twitter,12,dewitopia,twitter,0.812238,0.695778,0.928699,0.780028,0.377628,False
adnansyed,twitter,13,kevanobrien,twitter,0.811202,0.690418,0.931986,0.78687,0.36882,False
adnansyed,twitter,14,sonic010739,twitter,0.809062,0.667344,0.95078,0.815666,0.313752,False
adnansyed,twitter,15,ajeyapaul,twitter,0.808971,0.675716,0.942226,0.805338,0.339923,False
adnansyed,twitter,16,fransiskusariesa,twitter,0.808942,0.676523,0.941362,0.804335,0.342456,False
adnansyed,twitter,17,s0uls,twitter,0.807234,0.666683,0.947784,0.816476,0.323159,False
adnansyed,twitter,18,maliagros,twitter,0.805963,0.682422,0.929504,0.796967,0.37549,False
adnansyed,twitter,19,sunanulhuda,twitter,0.805659,0.667849,0.943471,0.815047,0.336241,False
adnansyed,twitter,20,nvarsos,twitter,0.805142,0.674382,0.935901,0.806992,0.358047,False
adrianalemus,twitter,1,linji,twitter,0.573466,0.827925,0.319007,0.586644,1.167042,False
adrianalemus,twitter,2,scherre,twitter,0.556472,0.824781,0.288164,0.591978,1.193178,False
adrianalemus,twitter,3,rheyankaj,twitter,0.547879,0.761983,0.333774,0.689953,1.154319,False
adrianalemus,twitter,4,lovlesh,twitter,0.542156,0.759176,0.325137,0.694009,1.161777,False
adrianalemus,twitter,5,theresag,twitter,0.531195,0.739575,0.322815,0.721699,1.163774,False
adrianalemus,twitter,6,loosehold,twitter,0.520959,0.830003,0.211914,0.58309,1.255457,False
adrianalemus,twitter,7,staboada,twitter,0.503851,0.861421,0.14628,0.526459,1.30669,False
adrianalemus,twitter,8,fernandabh,twitter,0.502201,0.803851,0.200552,0.626338,1.264475,False
adrianalemus,twitter,9,heartrepreneur,twitter,0.499363,0.574508,0.424219,0.922488,1.073109,False
adrianalemus,twitter,10,jaynev,twitter,0.496415,0.732914,0.259916,0.730871,1.216621,False
adrianalemus,twitter,11,nicoletteorlemans,twitter,0.494973,0.783882,0.206064,0.657447,1.260108,False
adrianalemus,twitter,12,shawnalholman,twitter,0.488553,0.780049,0.197057,0.663251,1.267236,False
adrianalemus,twitter,13,sorayasantos,twitter,0.484899,0.880438,0.08936,0.489002,1.349548,False
adrianalemus,twitter,14,alleliaspili,twitter,0.483968,0.74288,0.225056,0.717106,1.244945,False
adrianalemus,twitter,15,christinalauren,twitter,0.483203,0.816906,0.1495,0.605135,1.304224,False
adrianalemus,twitter,16,scherka,twitter,0.482066,0.693998,0.270135,0.782307,1.208193,False
adrianalemus,twitter,17,colleenburns,twitter,0.481996,0.751288,0.212704,0.705283,1.254828,False
adrianalemus,twitter,18,kristinrichey,twitter,0.47863,0.862385,0.094875,0.524625,1.345455,False
adrianalemus,twitter,19,blairmosberg,twitter,0.477846,0.823954,0.131738,0.593374,1.317772,False
adrianalemus,twitter,20,fabienadouani,twitter,0.476183,0.84483,0.107536,0.557082,1.336012,False
adrianatoriz,twitter,1,fabianoalmeida,twitter,0.632466,0.853802,0.41113,0.540736,1.085237,False
adrianatoriz,twitter,2,gorguito,twitter,0.585209,0.77836,0.392058,0.665793,1.102671,False
adrianatoriz,twitter,3,brianwang,twitter,0.571486,0.80162,0.341353,0.629889,1.147735,False
adrianatoriz,twitter,4,flickeringember,twitter,0.565608,0.729834,0.401382,0.735073,1.094183,False
adrianatoriz,twitter,5,amyrogers,twitter,0.559672,0.789037,0.330305,0.649558,1.15732,False
adrianatoriz,twitter,6,martincwalter,twitter,0.55123,0.785902,0.316557,0.654366,1.169139,False
adrianatoriz,twitter,7,patrickthoffman,twitter,0.547472,0.827246,0.267699,0.5878,1.210207,False
adrianatoriz,twitter,8,injction,twitter,0.538736,0.817745,0.259728,0.603746,1.216776,False
adrianatoriz,twitter,9,koky1982,twitter,0.535976,0.77913,0.292823,0.664636,1.189266,False
adrianatoriz,twitter,10,craigansell,twitter,0.534566,0.749121,0.32001,0.708348,1.166182,False
adrianatoriz,twitter,11,juninbsk,twitter,0.531883,0.749132,0.314633,0.708333,1.170783,False
adrianatoriz,twitter,12,vonoiral,twitter,0.527632,0.813188,0.242077,0.611249,1.231197,False
adrianatoriz,twitter,13,danielmoreno,twitter,0.524044,0.80899,0.239098,0.618078,1.233614,False
adrianatoriz,twitter,14,andrescm,twitter,0.522471,0.847296,0.197645,0.552637,1.266772,False
adrianatoriz,twitter,15,andyciordia,twitter,0.521318,0.789673,0.252962,0.648578,1.222324,False
adrianatoriz,twitter,16,fernandoescudero,twitter,0.520833,0.823522,0.218144,0.594101,1.250485,False
adrianatoriz,twitter,17,beapaxson,twitter,0.519543,0.69428,0.344806,0.781946,1.144722,False
adrianatoriz,twitter,18,mohsinnaeem,twitter,0.518978,0.677679,0.360277,0.802896,1.131126,False
adrianatoriz,twitter,19,peregeis,twitter,0.51657,0.74786,0.28528,0.710126,1.195592,False
adrianatoriz,twitter,20,elenaperez,twitter,0.516515,0.786889,0.24614,0.652856,1.227893,False
adrianmanea,twitter,1,purinek2,twitter,0.57437,0.77675,0.37199,0.668205,1.120723,False
adrianmanea,twitter,2,luizalgarra,twitter,0.565897,0.832768,0.299026,0.578329,1.184039,False
adrianmanea,twitter,3,loosehold,twitter,0.558645,0.782053,0.335238,0.660223,1.15305,False
adrianmanea,twitter,4,brunolaurosantos,twitter,0.553844,0.76206,0.345628,0.689841,1.144004,False
adrianmanea,twitter,5,jmzubi,twitter,0.550963,0.821157,0.280769,0.598068,1.199359,False
adrianmanea,twitter,6,vanhci,twitter,0.54886,0.727058,0.370662,0.73884,1.121908,False
adrianmanea,twitter,7,ilariapic,twitter,0.548521,0.744717,0.352324,0.714539,1.138135,False
adrianmanea,twitter,8,thedudedean,twitter,0.544447,0.776455,0.31244,0.668647,1.172655,False
adrianmanea,twitter,9,patmulles,twitter,0.542504,0.723712,0.361295,0.743355,1.130226,False
adrianmanea,twitter,10,brendanberg,twitter,0.541747,0.700861,0.382634,0.773485,1.111185,False
adrianmanea,twitter,11,andrewwilkins,twitter,0.54173,0.786818,0.296642,0.652965,1.186051,False
adrianmanea,twitter,12,sebastianmueller,twitter,0.540509,0.744014,0.337002,0.715522,1.151519,False
adrianmanea,twitter,13,jaryves,twitter,0.540029,0.805561,0.274497,0.623601,1.204577,False
adrianmanea,twitter,14,mdicer,twitter,0.538923,0.808801,0.269046,0.618383,1.209094,False
adrianmanea,twitter,15,phoenixartistry,twitter,0.538348,0.720914,0.355782,0.747109,1.135093,False
adrianmanea,twitter,16,sirmmo,twitter,0.537436,0.782047,0.292824,0.660232,1.189265,False
adrianmanea,twitter,17,weirdeetz,twitter,0.534881,0.697002,0.37276,0.778457,1.120036,False
adrianmanea,twitter,18,davidessex,twitter,0.534086,0.692152,0.376019,0.784663,1.117122,False
adrianmanea,twitter,19,coreyjo,twitter,0.533384,0.763115,0.303654,0.68831,1.180123,False
adrianmanea,twitter,20,mrsimonwood,twitter,0.531483,0.799374,0.263592,0.633445,1.213597,False
adrianver,twitter,1,adesyahlubis,twitter,0.60263,0.734684,0.470576,0.728445,1.029004,False
adrianver,twitter,2,kientran,twitter,0.567508,0.724678,0.410339,0.742055,1.085966,False
adrianver,twitter,3,ajma,twitter,0.564481,0.750681,0.378281,0.706143,1.115095,False
adrianver,twitter,4,whfrank,twitter,0.55795,0.745266,0.370635,0.713771,1.121931,False
adrianver,twitter,5,marcsoares,twitter,0.539145,0.673137,0.405153,0.808533,1.090731,False
adrianver,twitter,6,leonchia,twitter,0.530707,0.753744,0.30767,0.701792,1.176716,False
adrianver,twitter,7,davidcorpuz,twitter,0.530567,0.725045,0.336089,0.741559,1.152312,False
adrianver,twitter,8,tranericvu,twitter,0.522246,0.714524,0.329968,0.755613,1.157611,False
adrianver,twitter,9,tomasfragoso,twitter,0.520403,0.66337,0.377436,0.820524,1.115853,False
adrianver,twitter,10,phi303,twitter,0.512846,0.693529,0.332164,0.782906,1.155713,False
adrianver,twitter,11,suvrobanerji,twitter,0.510878,0.697415,0.324341,0.777926,1.162462,False
adrianver,twitter,12,donatellotrisolino,twitter,0.509728,0.692266,0.327189,0.784517,1.16001,False
adrianver,twitter,13,ahh,twitter,0.502086,0.697698,0.306474,0.777563,1.177732,False
adrianver,twitter,14,nickitens,twitter,0.488576,0.607182,0.369969,0.886361,1.122525,False
adrianver,twitter,15,mathiasmaul,twitter,0.487458,0.658089,0.316826,0.826935,1.168909,False
adrianver,twitter,16,fahads,twitter,0.487444,0.677685,0.297203,0.802889,1.185577,False
adrianver,twitter,17,jaynev,twitter,0.486835,0.740232,0.233437,0.720788,1.238195,False
adrianver,twitter,18,feixiao,twitter,0.486695,0.713325,0.260065,0.757199,1.216499,False
adrianver,twitter,19,anthonystevven,twitter,0.485603,0.748851,0.222355,0.70873,1.247113,False
adrianver,twitter,20,christopherspiewak,twitter,0.481354,0.658096,0.304613,0.826927,1.179311,False
adrienehughes,twitter,1,karascharwath,twitter,0.56819,0.809443,0.326937,0.617344,1.160227,False
adrienehughes,twitter,2,amandablain,twitter,0.523334,0.657663,0.389005,0.827451,1.105437,False
adrienehughes,twitter,3,sandieterenzisellshomescom,twitter,0.522065,0.77832,0.265809,0.665854,1.211768,False
adrienehughes,twitter,4,otir,twitter,0.507702,0.7343,0.281104,0.728972,1.199079,False
adrienehughes,twitter,5,litasworld,twitter,0.504963,0.733295,0.276632,0.730349,1.202804,False
adrienehughes,twitter,6,joannegreco,twitter,0.497753,0.750196,0.24531,0.70683,1.228568,False
adrienehughes,twitter,7,lorielberg,twitter,0.4943,0.769208,0.219391,0.679399,1.249487,False
adrienehughes,twitter,8,stephlauren,twitter,0.492252,0.77505,0.209454,0.670746,1.257415,False
adrienehughes,twitter,9,jenleheny,twitter,0.489478,0.725632,0.253324,0.740767,1.222028,False
adrienehughes,twitter,10,rogerellman,twitter,0.488986,0.703938,0.274035,0.769497,1.204961,False
adrienehughes,twitter,11,melindamoses,twitter,0.484459,0.742008,0.226909,0.71832,1.243456,False
adrienehughes,twitter,12,bggarden,twitter,0.479787,0.739245,0.220328,0.722157,1.248737,False
adrienehughes,twitter,13,andreaarden,twitter,0.47804,0.553122,0.402957,0.945387,1.092742,False
adrienehughes,twitter,14,fotokiosk,twitter,0.477502,0.762706,0.192298,0.688904,1.270985,False
